"exp","id","trial","isold","condition1","rating","RT","excluding"
"HUW2015_e1","HUW2015_e1_19",256,0,"JudgeNewness",2,2504.338306,"Include"
"HUW2015_e1","HUW2015_e1_19",257,1,"JudgeNewness",3,2173.065579,"Include"
"HUW2015_e1","HUW2015_e1_19",258,0,"JudgeNewness",4,3219.462418,"Include"
"HUW2015_e1","HUW2015_e1_19",259,1,"JudgeNewness",1,1625.015785,"Include"
"HUW2015_e1","HUW2015_e1_19",260,1,"JudgeNewness",3,2639.095749,"Include"
"HUW2015_e1","HUW2015_e1_19",261,1,"JudgeNewness",4,2891.19687,"Include"
"HUW2015_e1","HUW2015_e1_19",262,1,"JudgeNewness",4,1889.15464,"Include"
"HUW2015_e1","HUW2015_e1_19",263,0,"JudgeNewness",2,1704.346592,"Include"
"HUW2015_e1","HUW2015_e1_19",264,1,"JudgeNewness",4,1993.664113,"Include"
"HUW2015_e1","HUW2015_e1_19",265,0,"JudgeNewness",2,2039.749208,"Include"
"HUW2015_e1","HUW2015_e1_19",266,1,"JudgeNewness",2,1908.368953,"Include"
"HUW2015_e1","HUW2015_e1_19",267,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_19",268,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_19",269,0,"JudgeNewness",2,1507.806779,"Include"
"HUW2015_e1","HUW2015_e1_19",270,0,"JudgeNewness",3,2144.703262,"Include"
"HUW2015_e1","HUW2015_e1_19",271,1,"JudgeNewness",5,1365.541164,"Include"
"HUW2015_e1","HUW2015_e1_19",272,0,"JudgeNewness",2,1355.345381,"Include"
"HUW2015_e1","HUW2015_e1_19",273,1,"JudgeNewness",5,1506.786418,"Include"
"HUW2015_e1","HUW2015_e1_19",274,0,"JudgeNewness",1,1504.758815,"Include"
"HUW2015_e1","HUW2015_e1_19",275,0,"JudgeNewness",2,2172.644458,"Include"
"HUW2015_e1","HUW2015_e1_19",276,0,"JudgeNewness",1,1668.249643,"Include"
"HUW2015_e1","HUW2015_e1_19",277,0,"JudgeNewness",5,2064.179156,"Include"
"HUW2015_e1","HUW2015_e1_19",278,1,"JudgeNewness",3,1854.405501,"Include"
"HUW2015_e1","HUW2015_e1_19",279,1,"JudgeNewness",5,1428.425653,"Include"
"HUW2015_e1","HUW2015_e1_19",280,0,"JudgeNewness",4,2770.169513,"Include"
"HUW2015_e1","HUW2015_e1_19",281,0,"JudgeNewness",1,2015.181815,"Include"
"HUW2015_e1","HUW2015_e1_19",282,0,"JudgeNewness",2,1364.659783,"Include"
"HUW2015_e1","HUW2015_e1_19",283,0,"JudgeNewness",2,1603.251093,"Include"
"HUW2015_e1","HUW2015_e1_19",284,0,"JudgeNewness",3,1823.009294,"Include"
"HUW2015_e1","HUW2015_e1_19",285,0,"JudgeNewness",2,2477.620303,"Include"
"HUW2015_e1","HUW2015_e1_19",286,1,"JudgeNewness",5,1436.066959,"Include"
"HUW2015_e1","HUW2015_e1_19",287,1,"JudgeNewness",1,2515.121239,"Include"
"HUW2015_e1","HUW2015_e1_19",288,0,"JudgeNewness",3,1477.611467,"Include"
"HUW2015_e1","HUW2015_e1_19",289,1,"JudgeNewness",4,1819.084955,"Include"
"HUW2015_e1","HUW2015_e1_19",290,0,"JudgeNewness",1,1489.809468,"Include"
"HUW2015_e1","HUW2015_e1_19",291,0,"JudgeNewness",3,1670.922697,"Include"
"HUW2015_e1","HUW2015_e1_19",292,0,"JudgeNewness",4,3669.102623,"Include"
"HUW2015_e1","HUW2015_e1_19",293,1,"JudgeNewness",5,1409.751557,"Include"
"HUW2015_e1","HUW2015_e1_19",294,0,"JudgeNewness",5,1448.771607,"Include"
"HUW2015_e1","HUW2015_e1_19",295,1,"JudgeNewness",5,1542.896335,"Include"
"HUW2015_e1","HUW2015_e1_19",296,0,"JudgeNewness",1,1584.950647,"Include"
"HUW2015_e1","HUW2015_e1_19",297,0,"JudgeNewness",1,2894.151857,"Include"
"HUW2015_e1","HUW2015_e1_19",298,0,"JudgeNewness",2,2108.57784,"Include"
"HUW2015_e1","HUW2015_e1_19",299,1,"JudgeNewness",1,2554.708113,"Include"
"HUW2015_e1","HUW2015_e1_19",300,1,"JudgeNewness",3,2232.755043,"Include"
"HUW2015_e1","HUW2015_e1_12",1,0,"JudgeOldness",2,2550.634222,"Include"
"HUW2015_e1","HUW2015_e1_12",2,1,"JudgeOldness",1,1987.845895,"Include"
"HUW2015_e1","HUW2015_e1_12",3,0,"JudgeOldness",2,2474.5959,"Include"
"HUW2015_e1","HUW2015_e1_12",4,1,"JudgeOldness",1,2071.425714,"Include"
"HUW2015_e1","HUW2015_e1_12",5,1,"JudgeOldness",5,1613.272564,"Include"
"HUW2015_e1","HUW2015_e1_12",6,0,"JudgeOldness",3,2916.522216,"Include"
"HUW2015_e1","HUW2015_e1_12",7,0,"JudgeOldness",1,2522.000878,"Include"
"HUW2015_e1","HUW2015_e1_12",8,1,"JudgeOldness",4,3024.687454,"Include"
"HUW2015_e1","HUW2015_e1_12",9,1,"JudgeOldness",5,1772.545635,"Include"
"HUW2015_e1","HUW2015_e1_12",10,1,"JudgeOldness",1,2290.933389,"Include"
"HUW2015_e1","HUW2015_e1_12",11,0,"JudgeOldness",1,2681.480986,"Include"
"HUW2015_e1","HUW2015_e1_12",12,1,"JudgeOldness",2,3088.031373,"Include"
"HUW2015_e1","HUW2015_e1_12",13,1,"JudgeOldness",5,1805.23203,"Include"
"HUW2015_e1","HUW2015_e1_12",14,0,"JudgeOldness",1,2131.078442,"Include"
"HUW2015_e1","HUW2015_e1_12",15,0,"JudgeOldness",5,1817.516363,"Include"
"HUW2015_e1","HUW2015_e1_12",16,0,"JudgeOldness",1,2828.572839,"Include"
"HUW2015_e1","HUW2015_e1_12",17,1,"JudgeOldness",5,1682.916141,"Include"
"HUW2015_e1","HUW2015_e1_12",18,0,"JudgeOldness",1,3007.542705,"Include"
"HUW2015_e1","HUW2015_e1_12",19,0,"JudgeOldness",2,3148.667037,"Include"
"HUW2015_e1","HUW2015_e1_12",20,0,"JudgeOldness",5,1610.125923,"Include"
"HUW2015_e1","HUW2015_e1_12",21,1,"JudgeOldness",5,2167.623437,"Include"
"HUW2015_e1","HUW2015_e1_12",22,0,"JudgeOldness",2,3142.247655,"Include"
"HUW2015_e1","HUW2015_e1_12",23,1,"JudgeOldness",3,2729.886921,"Include"
"HUW2015_e1","HUW2015_e1_12",24,1,"JudgeOldness",3,3597.771411,"Include"
"HUW2015_e1","HUW2015_e1_12",25,0,"JudgeOldness",1,2948.407579,"Include"
"HUW2015_e1","HUW2015_e1_12",26,1,"JudgeOldness",5,1722.251801,"Include"
"HUW2015_e1","HUW2015_e1_12",27,1,"JudgeOldness",5,1551.703671,"Include"
"HUW2015_e1","HUW2015_e1_12",28,1,"JudgeOldness",5,1845.98325,"Include"
"HUW2015_e1","HUW2015_e1_12",29,0,"JudgeOldness",2,2332.444289,"Include"
"HUW2015_e1","HUW2015_e1_12",30,1,"JudgeOldness",5,1744.990263,"Include"
"HUW2015_e1","HUW2015_e1_12",31,1,"JudgeOldness",3,2456.691543,"Include"
"HUW2015_e1","HUW2015_e1_12",32,0,"JudgeOldness",2,2868.235546,"Include"
"HUW2015_e1","HUW2015_e1_12",33,1,"JudgeOldness",3,3297.135747,"Include"
"HUW2015_e1","HUW2015_e1_12",34,1,"JudgeOldness",5,1824.399854,"Include"
"HUW2015_e1","HUW2015_e1_12",35,0,"JudgeOldness",1,1654.029518,"Include"
"HUW2015_e1","HUW2015_e1_12",36,1,"JudgeOldness",5,2010.549944,"Include"
"HUW2015_e1","HUW2015_e1_12",37,1,"JudgeOldness",5,1600.53274,"Include"
"HUW2015_e1","HUW2015_e1_12",38,0,"JudgeOldness",4,3087.025086,"Include"
"HUW2015_e1","HUW2015_e1_12",39,1,"JudgeOldness",3,3556.271106,"Include"
"HUW2015_e1","HUW2015_e1_12",40,0,"JudgeOldness",2,2544.89149,"Include"
"HUW2015_e1","HUW2015_e1_12",41,0,"JudgeOldness",1,1590.323489,"Include"
"HUW2015_e1","HUW2015_e1_12",42,1,"JudgeOldness",5,1914.429136,"Include"
"HUW2015_e1","HUW2015_e1_12",43,1,"JudgeOldness",2,3008.897862,"Include"
"HUW2015_e1","HUW2015_e1_12",44,1,"JudgeOldness",5,1968.049381,"Include"
"HUW2015_e1","HUW2015_e1_12",45,1,"JudgeOldness",3,3533.228333,"Include"
"HUW2015_e1","HUW2015_e1_12",46,0,"JudgeOldness",2,2304.477473,"Include"
"HUW2015_e1","HUW2015_e1_12",47,0,"JudgeOldness",3,3070.879326,"Include"
"HUW2015_e1","HUW2015_e1_12",48,1,"JudgeOldness",1,1636.677135,"Include"
"HUW2015_e1","HUW2015_e1_12",49,0,"JudgeOldness",2,2882.150877,"Include"
"HUW2015_e1","HUW2015_e1_12",50,0,"JudgeOldness",4,3844.676577,"Include"
"HUW2015_e1","HUW2015_e1_12",51,0,"JudgeOldness",3,2891.776555,"Include"
"HUW2015_e1","HUW2015_e1_12",52,0,"JudgeOldness",1,1809.586668,"Include"
"HUW2015_e1","HUW2015_e1_12",53,1,"JudgeOldness",5,1575.777024,"Include"
"HUW2015_e1","HUW2015_e1_12",54,1,"JudgeOldness",4,2475.652482,"Include"
"HUW2015_e1","HUW2015_e1_12",55,0,"JudgeOldness",1,1778.449434,"Include"
"HUW2015_e1","HUW2015_e1_12",56,1,"JudgeOldness",5,1672.887441,"Include"
"HUW2015_e1","HUW2015_e1_12",57,0,"JudgeOldness",3,2821.462655,"Include"
"HUW2015_e1","HUW2015_e1_12",58,0,"JudgeOldness",1,1964.554526,"Include"
"HUW2015_e1","HUW2015_e1_12",59,0,"JudgeOldness",4,2666.782233,"Include"
"HUW2015_e1","HUW2015_e1_12",60,0,"JudgeOldness",1,1848.022722,"Include"
"HUW2015_e1","HUW2015_e1_12",61,0,"JudgeOldness",3,2259.49623,"Include"
"HUW2015_e1","HUW2015_e1_12",62,1,"JudgeOldness",5,1546.376341,"Include"
"HUW2015_e1","HUW2015_e1_12",63,1,"JudgeOldness",5,2022.286261,"Include"
"HUW2015_e1","HUW2015_e1_12",64,1,"JudgeOldness",5,1805.498522,"Include"
"HUW2015_e1","HUW2015_e1_12",65,1,"JudgeOldness",5,2243.295278,"Include"
"HUW2015_e1","HUW2015_e1_12",66,1,"JudgeOldness",5,1825.405222,"Include"
"HUW2015_e1","HUW2015_e1_12",67,1,"JudgeOldness",5,1438.366017,"Include"
"HUW2015_e1","HUW2015_e1_12",68,1,"JudgeOldness",4,2341.065467,"Include"
"HUW2015_e1","HUW2015_e1_12",69,1,"JudgeOldness",5,1537.465793,"Include"
"HUW2015_e1","HUW2015_e1_12",70,1,"JudgeOldness",2,2536.442474,"Include"
"HUW2015_e1","HUW2015_e1_12",71,1,"JudgeOldness",1,1895.746227,"Include"
"HUW2015_e1","HUW2015_e1_12",72,0,"JudgeOldness",1,2054.256967,"Include"
"HUW2015_e1","HUW2015_e1_12",73,0,"JudgeOldness",3,2348.434023,"Include"
"HUW2015_e1","HUW2015_e1_12",74,0,"JudgeOldness",1,1543.457948,"Include"
"HUW2015_e1","HUW2015_e1_12",75,0,"JudgeOldness",1,1909.175118,"Include"
"HUW2015_e1","HUW2015_e1_12",76,1,"JudgeOldness",5,1465.031857,"Include"
"HUW2015_e1","HUW2015_e1_12",77,0,"JudgeOldness",2,2391.760744,"Include"
"HUW2015_e1","HUW2015_e1_12",78,1,"JudgeOldness",5,1554.762864,"Include"
"HUW2015_e1","HUW2015_e1_12",79,1,"JudgeOldness",2,2511.507411,"Include"
"HUW2015_e1","HUW2015_e1_12",80,0,"JudgeOldness",1,1494.702927,"Include"
"HUW2015_e1","HUW2015_e1_12",81,0,"JudgeOldness",3,2099.493272,"Include"
"HUW2015_e1","HUW2015_e1_12",82,1,"JudgeOldness",2,1945.762251,"Include"
"HUW2015_e1","HUW2015_e1_12",83,1,"JudgeOldness",4,1976.552512,"Include"
"HUW2015_e1","HUW2015_e1_12",84,0,"JudgeOldness",2,1878.387713,"Include"
"HUW2015_e1","HUW2015_e1_12",85,0,"JudgeOldness",3,2371.256466,"Include"
"HUW2015_e1","HUW2015_e1_12",86,0,"JudgeOldness",1,2369.424141,"Include"
"HUW2015_e1","HUW2015_e1_12",87,1,"JudgeOldness",4,2111.041849,"Include"
"HUW2015_e1","HUW2015_e1_12",88,0,"JudgeOldness",2,2420.877269,"Include"
"HUW2015_e1","HUW2015_e1_12",89,0,"JudgeOldness",5,1715.180074,"Include"
"HUW2015_e1","HUW2015_e1_12",90,0,"JudgeOldness",1,2088.46528,"Include"
"HUW2015_e1","HUW2015_e1_12",91,1,"JudgeOldness",5,1574.410791,"Include"
"HUW2015_e1","HUW2015_e1_12",92,0,"JudgeOldness",1,1706.762932,"Include"
"HUW2015_e1","HUW2015_e1_12",93,1,"JudgeOldness",5,1544.96371,"Include"
"HUW2015_e1","HUW2015_e1_12",94,0,"JudgeOldness",2,2376.033226,"Include"
"HUW2015_e1","HUW2015_e1_12",95,1,"JudgeOldness",5,1982.304432,"Include"
"HUW2015_e1","HUW2015_e1_12",96,0,"JudgeOldness",1,2073.236091,"Include"
"HUW2015_e1","HUW2015_e1_12",97,1,"JudgeOldness",4,2600.228947,"Include"
"HUW2015_e1","HUW2015_e1_12",98,0,"JudgeOldness",1,2373.996947,"Include"
"HUW2015_e1","HUW2015_e1_12",99,0,"JudgeOldness",1,2236.253665,"Include"
"HUW2015_e1","HUW2015_e1_12",100,0,"JudgeOldness",1,1952.028988,"Include"
"HUW2015_e1","HUW2015_e1_12",101,0,"JudgeOldness",3,3421.807451,"Include"
"HUW2015_e1","HUW2015_e1_12",102,1,"JudgeOldness",3,2532.989024,"Include"
"HUW2015_e1","HUW2015_e1_12",103,1,"JudgeOldness",5,1675.335528,"Include"
"HUW2015_e1","HUW2015_e1_12",104,0,"JudgeOldness",3,2887.018381,"Include"
"HUW2015_e1","HUW2015_e1_12",105,0,"JudgeOldness",4,2283.910347,"Include"
"HUW2015_e1","HUW2015_e1_12",106,0,"JudgeOldness",2,2386.232724,"Include"
"HUW2015_e1","HUW2015_e1_12",107,1,"JudgeOldness",3,3725.115907,"Include"
"HUW2015_e1","HUW2015_e1_12",108,0,"JudgeOldness",2,2821.078088,"Include"
"HUW2015_e1","HUW2015_e1_12",109,1,"JudgeOldness",5,1531.516404,"Include"
"HUW2015_e1","HUW2015_e1_12",110,0,"JudgeOldness",1,1880.906535,"Include"
"HUW2015_e1","HUW2015_e1_12",111,1,"JudgeOldness",4,1710.499941,"Include"
"HUW2015_e1","HUW2015_e1_12",112,0,"JudgeOldness",1,2875.778523,"Include"
"HUW2015_e1","HUW2015_e1_12",113,0,"JudgeOldness",3,2889.069785,"Include"
"HUW2015_e1","HUW2015_e1_12",114,0,"JudgeOldness",1,2238.007876,"Include"
"HUW2015_e1","HUW2015_e1_12",115,1,"JudgeOldness",3,2747.741887,"Include"
"HUW2015_e1","HUW2015_e1_12",116,0,"JudgeOldness",1,2058.288528,"Include"
"HUW2015_e1","HUW2015_e1_12",117,1,"JudgeOldness",5,1969.579852,"Include"
"HUW2015_e1","HUW2015_e1_12",118,1,"JudgeOldness",5,2116.897897,"Include"
"HUW2015_e1","HUW2015_e1_12",119,1,"JudgeOldness",3,2673.710451,"Include"
"HUW2015_e1","HUW2015_e1_12",120,1,"JudgeOldness",3,2311.689012,"Include"
"HUW2015_e1","HUW2015_e1_12",121,0,"JudgeOldness",2,1993.093942,"Include"
"HUW2015_e1","HUW2015_e1_12",122,0,"JudgeOldness",1,1607.152764,"Include"
"HUW2015_e1","HUW2015_e1_12",123,0,"JudgeOldness",4,2476.404332,"Include"
"HUW2015_e1","HUW2015_e1_12",124,1,"JudgeOldness",3,2779.044691,"Include"
"HUW2015_e1","HUW2015_e1_12",125,1,"JudgeOldness",5,1575.602509,"Include"
"HUW2015_e1","HUW2015_e1_12",126,1,"JudgeOldness",4,1796.464096,"Include"
"HUW2015_e1","HUW2015_e1_12",127,0,"JudgeOldness",2,1907.290414,"Include"
"HUW2015_e1","HUW2015_e1_12",128,0,"JudgeOldness",1,1728.954922,"Include"
"HUW2015_e1","HUW2015_e1_12",129,0,"JudgeOldness",2,2976.440428,"Include"
"HUW2015_e1","HUW2015_e1_12",130,1,"JudgeOldness",5,1548.53075,"Include"
"HUW2015_e1","HUW2015_e1_12",131,1,"JudgeOldness",5,1635.665842,"Include"
"HUW2015_e1","HUW2015_e1_12",132,0,"JudgeOldness",1,2744.767028,"Include"
"HUW2015_e1","HUW2015_e1_12",133,0,"JudgeOldness",2,2300.638718,"Include"
"HUW2015_e1","HUW2015_e1_12",134,0,"JudgeOldness",1,2962.649983,"Include"
"HUW2015_e1","HUW2015_e1_12",135,1,"JudgeOldness",5,1696.977582,"Include"
"HUW2015_e1","HUW2015_e1_12",136,0,"JudgeOldness",3,2455.362667,"Include"
"HUW2015_e1","HUW2015_e1_12",137,0,"JudgeOldness",2,2910.107582,"Include"
"HUW2015_e1","HUW2015_e1_12",138,0,"JudgeOldness",2,2516.544893,"Include"
"HUW2015_e1","HUW2015_e1_12",139,0,"JudgeOldness",1,1690.565881,"Include"
"HUW2015_e1","HUW2015_e1_12",140,1,"JudgeOldness",5,2377.462091,"Include"
"HUW2015_e1","HUW2015_e1_12",141,0,"JudgeOldness",2,2476.566009,"Include"
"HUW2015_e1","HUW2015_e1_12",142,1,"JudgeOldness",3,2570.95522,"Include"
"HUW2015_e1","HUW2015_e1_12",143,0,"JudgeOldness",3,3447.570912,"Include"
"HUW2015_e1","HUW2015_e1_12",144,0,"JudgeOldness",2,2060.949217,"Include"
"HUW2015_e1","HUW2015_e1_12",145,0,"JudgeOldness",1,2347.250528,"Include"
"HUW2015_e1","HUW2015_e1_12",146,1,"JudgeOldness",2,2584.420857,"Include"
"HUW2015_e1","HUW2015_e1_12",147,1,"JudgeOldness",5,1510.641257,"Include"
"HUW2015_e1","HUW2015_e1_12",148,0,"JudgeOldness",1,2683.480083,"Include"
"HUW2015_e1","HUW2015_e1_12",149,0,"JudgeOldness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_12",150,0,"JudgeOldness",3,2381.741258,"Include"
"HUW2015_e1","HUW2015_e1_12",151,1,"JudgeOldness",4,2548.196273,"Include"
"HUW2015_e1","HUW2015_e1_12",152,1,"JudgeOldness",5,2143.337739,"Include"
"HUW2015_e1","HUW2015_e1_12",153,1,"JudgeOldness",4,3061.931794,"Include"
"HUW2015_e1","HUW2015_e1_12",154,1,"JudgeOldness",2,1971.918574,"Include"
"HUW2015_e1","HUW2015_e1_12",155,0,"JudgeOldness",2,2830.608674,"Include"
"HUW2015_e1","HUW2015_e1_12",156,1,"JudgeOldness",4,2750.592451,"Include"
"HUW2015_e1","HUW2015_e1_12",157,1,"JudgeOldness",5,1644.238746,"Include"
"HUW2015_e1","HUW2015_e1_12",158,1,"JudgeOldness",3,2162.164865,"Include"
"HUW2015_e1","HUW2015_e1_12",159,1,"JudgeOldness",4,2705.098967,"Include"
"HUW2015_e1","HUW2015_e1_12",160,1,"JudgeOldness",5,2053.982335,"Include"
"HUW2015_e1","HUW2015_e1_12",161,0,"JudgeOldness",4,2596.428376,"Include"
"HUW2015_e1","HUW2015_e1_12",162,0,"JudgeOldness",5,2216.84636,"Include"
"HUW2015_e1","HUW2015_e1_12",163,1,"JudgeOldness",5,1532.113303,"Include"
"HUW2015_e1","HUW2015_e1_12",164,0,"JudgeOldness",2,2363.558824,"Include"
"HUW2015_e1","HUW2015_e1_12",165,0,"JudgeOldness",1,1528.516867,"Include"
"HUW2015_e1","HUW2015_e1_12",166,1,"JudgeOldness",4,2333.523442,"Include"
"HUW2015_e1","HUW2015_e1_12",167,1,"JudgeOldness",1,2905.721184,"Include"
"HUW2015_e1","HUW2015_e1_12",168,1,"JudgeOldness",5,2886.97637,"Include"
"HUW2015_e1","HUW2015_e1_12",169,1,"JudgeOldness",2,3643.766679,"Include"
"HUW2015_e1","HUW2015_e1_12",170,0,"JudgeOldness",3,1779.359775,"Include"
"HUW2015_e1","HUW2015_e1_12",171,0,"JudgeOldness",1,2128.916436,"Include"
"HUW2015_e1","HUW2015_e1_12",172,1,"JudgeOldness",3,2965.929527,"Include"
"HUW2015_e1","HUW2015_e1_12",173,1,"JudgeOldness",2,2331.989537,"Include"
"HUW2015_e1","HUW2015_e1_12",174,0,"JudgeOldness",3,2170.401638,"Include"
"HUW2015_e1","HUW2015_e1_12",175,1,"JudgeOldness",4,2360.18092,"Include"
