"exp","id","block","trial","isold","condition1","rating","RT","excluding"
"RS2009_e1","RS2009_e1_5",57,2716,0,"LowF",1,629,"Include"
"RS2009_e1","RS2009_e1_5",57,2717,0,"LowF",1,568,"Include"
"RS2009_e1","RS2009_e1_5",57,2718,0,"HighF",3,577,"Include"
"RS2009_e1","RS2009_e1_5",57,2719,1,"HighF",6,690,"Include"
"RS2009_e1","RS2009_e1_5",57,2720,1,"HighF",3,736,"Include"
"RS2009_e1","RS2009_e1_5",57,2721,1,"LowF",1,553,"Include"
"RS2009_e1","RS2009_e1_5",57,2722,1,"HighF",5,848,"Include"
"RS2009_e1","RS2009_e1_5",57,2723,1,"LowF",4,550,"Include"
"RS2009_e1","RS2009_e1_5",57,2724,0,"HighF",2,542,"Include"
"RS2009_e1","RS2009_e1_5",57,2725,1,"HighF",6,672,"Include"
"RS2009_e1","RS2009_e1_5",57,2726,0,"LowF",4,525,"Include"
"RS2009_e1","RS2009_e1_5",57,2727,0,"LowF",3,526,"Include"
"RS2009_e1","RS2009_e1_5",57,2728,0,"LowF",2,542,"Include"
"RS2009_e1","RS2009_e1_5",57,2729,1,"HighF",6,560,"Include"
"RS2009_e1","RS2009_e1_5",57,2730,0,"LowF",3,568,"Include"
"RS2009_e1","RS2009_e1_5",57,2731,1,"HighF",6,742,"Include"
"RS2009_e1","RS2009_e1_5",57,2732,1,"LowF",4,566,"Include"
"RS2009_e1","RS2009_e1_5",57,2733,0,"HighF",3,550,"Include"
"RS2009_e1","RS2009_e1_5",57,2734,0,"LowF",1,637,"Include"
"RS2009_e1","RS2009_e1_5",57,2735,1,"LowF",3,672,"Include"
"RS2009_e1","RS2009_e1_5",57,2736,1,"LowF",5,666,"Include"
"RS2009_e1","RS2009_e1_5",58,2737,1,"LowF",2,600,"Include"
"RS2009_e1","RS2009_e1_5",58,2738,0,"LowF",3,579,"Include"
"RS2009_e1","RS2009_e1_5",58,2739,0,"HighF",2,508,"Include"
"RS2009_e1","RS2009_e1_5",58,2740,1,"LowF",6,594,"Include"
"RS2009_e1","RS2009_e1_5",58,2741,0,"HighF",1,517,"Include"
"RS2009_e1","RS2009_e1_5",58,2742,1,"LowF",3,577,"Include"
"RS2009_e1","RS2009_e1_5",58,2743,1,"HighF",5,596,"Include"
"RS2009_e1","RS2009_e1_5",58,2744,1,"LowF",4,507,"Include"
"RS2009_e1","RS2009_e1_5",58,2745,0,"HighF",1,541,"Include"
"RS2009_e1","RS2009_e1_5",58,2746,1,"HighF",3,542,"Include"
"RS2009_e1","RS2009_e1_5",58,2747,0,"LowF",1,561,"Include"
"RS2009_e1","RS2009_e1_5",58,2748,1,"HighF",5,559,"Include"
"RS2009_e1","RS2009_e1_5",58,2749,0,"LowF",3,559,"Include"
"RS2009_e1","RS2009_e1_5",58,2750,1,"LowF",5,716,"Include"
"RS2009_e1","RS2009_e1_5",58,2751,0,"HighF",1,516,"Include"
"RS2009_e1","RS2009_e1_5",58,2752,0,"LowF",3,655,"Include"
"RS2009_e1","RS2009_e1_5",58,2753,0,"HighF",2,594,"Include"
"RS2009_e1","RS2009_e1_5",58,2754,0,"LowF",4,664,"Include"
"RS2009_e1","RS2009_e1_5",58,2755,1,"HighF",1,491,"Include"
"RS2009_e1","RS2009_e1_5",58,2756,0,"LowF",1,491,"Include"
"RS2009_e1","RS2009_e1_5",58,2757,0,"HighF",1,542,"Include"
"RS2009_e1","RS2009_e1_5",58,2758,0,"LowF",3,568,"Include"
"RS2009_e1","RS2009_e1_5",58,2759,0,"LowF",4,725,"Include"
"RS2009_e1","RS2009_e1_5",58,2760,0,"LowF",5,675,"Include"
"RS2009_e1","RS2009_e1_5",58,2761,0,"HighF",1,605,"Include"
"RS2009_e1","RS2009_e1_5",58,2762,0,"HighF",1,507,"Include"
"RS2009_e1","RS2009_e1_5",58,2763,1,"HighF",3,578,"Include"
"RS2009_e1","RS2009_e1_5",58,2764,1,"LowF",1,527,"Include"
"RS2009_e1","RS2009_e1_5",58,2765,1,"HighF",1,492,"Include"
"RS2009_e1","RS2009_e1_5",58,2766,1,"LowF",5,544,"Include"
"RS2009_e1","RS2009_e1_5",58,2767,0,"HighF",1,619,"Include"
"RS2009_e1","RS2009_e1_5",58,2768,1,"LowF",3,586,"Include"
"RS2009_e1","RS2009_e1_5",58,2769,1,"HighF",4,614,"Include"
"RS2009_e1","RS2009_e1_5",58,2770,1,"HighF",4,637,"Include"
"RS2009_e1","RS2009_e1_5",58,2771,0,"HighF",2,629,"Include"
"RS2009_e1","RS2009_e1_5",58,2772,1,"LowF",3,621,"Include"
"RS2009_e1","RS2009_e1_5",58,2773,1,"HighF",5,605,"Include"
"RS2009_e1","RS2009_e1_5",58,2774,1,"LowF",4,759,"Include"
"RS2009_e1","RS2009_e1_5",58,2775,0,"LowF",3,593,"Include"
"RS2009_e1","RS2009_e1_5",58,2776,1,"LowF",6,690,"Include"
"RS2009_e1","RS2009_e1_5",58,2777,0,"LowF",1,734,"Include"
"RS2009_e1","RS2009_e1_5",58,2778,1,"HighF",3,707,"Include"
"RS2009_e1","RS2009_e1_5",58,2779,1,"HighF",6,631,"Include"
"RS2009_e1","RS2009_e1_5",58,2780,1,"HighF",6,672,"Include"
"RS2009_e1","RS2009_e1_5",58,2781,1,"LowF",6,594,"Include"
"RS2009_e1","RS2009_e1_5",58,2782,0,"LowF",4,812,"Include"
"RS2009_e1","RS2009_e1_5",58,2783,0,"HighF",1,570,"Include"
"RS2009_e1","RS2009_e1_5",58,2784,0,"HighF",1,699,"Include"
"RS2009_e1","RS2009_e1_5",59,2785,0,"LowF",2,749,"Include"
"RS2009_e1","RS2009_e1_5",59,2786,1,"LowF",2,734,"Include"
"RS2009_e1","RS2009_e1_5",59,2787,1,"HighF",5,657,"Include"
"RS2009_e1","RS2009_e1_5",59,2788,0,"LowF",1,550,"Include"
"RS2009_e1","RS2009_e1_5",59,2789,1,"HighF",4,707,"Include"
"RS2009_e1","RS2009_e1_5",59,2790,1,"HighF",5,646,"Include"
"RS2009_e1","RS2009_e1_5",59,2791,0,"LowF",4,663,"Include"
"RS2009_e1","RS2009_e1_5",59,2792,1,"LowF",6,553,"Include"
"RS2009_e1","RS2009_e1_5",59,2793,0,"LowF",1,629,"Include"
"RS2009_e1","RS2009_e1_5",59,2794,0,"LowF",3,838,"Include"
"RS2009_e1","RS2009_e1_5",59,2795,0,"HighF",2,585,"Include"
"RS2009_e1","RS2009_e1_5",59,2796,1,"HighF",3,672,"Include"
"RS2009_e1","RS2009_e1_5",59,2797,0,"LowF",2,823,"Include"
"RS2009_e1","RS2009_e1_5",59,2798,1,"HighF",6,612,"Include"
"RS2009_e1","RS2009_e1_5",59,2799,1,"HighF",6,585,"Include"
"RS2009_e1","RS2009_e1_5",59,2800,1,"LowF",6,560,"Include"
"RS2009_e1","RS2009_e1_5",59,2801,1,"LowF",6,595,"Include"
"RS2009_e1","RS2009_e1_5",59,2802,0,"HighF",1,603,"Include"
"RS2009_e1","RS2009_e1_5",59,2803,1,"LowF",4,742,"Include"
"RS2009_e1","RS2009_e1_5",59,2804,0,"LowF",2,646,"Include"
"RS2009_e1","RS2009_e1_5",59,2805,1,"LowF",3,629,"Include"
"RS2009_e1","RS2009_e1_5",59,2806,0,"HighF",1,648,"Include"
"RS2009_e1","RS2009_e1_5",59,2807,1,"LowF",6,742,"Include"
"RS2009_e1","RS2009_e1_5",59,2808,1,"LowF",4,646,"Include"
"RS2009_e1","RS2009_e1_5",59,2809,0,"HighF",2,594,"Include"
"RS2009_e1","RS2009_e1_5",59,2810,1,"LowF",4,803,"Include"
"RS2009_e1","RS2009_e1_5",59,2811,1,"HighF",1,612,"Include"
"RS2009_e1","RS2009_e1_5",59,2812,0,"HighF",1,649,"Include"
"RS2009_e1","RS2009_e1_5",59,2813,0,"LowF",1,586,"Include"
"RS2009_e1","RS2009_e1_5",59,2814,1,"HighF",4,734,"Include"
"RS2009_e1","RS2009_e1_5",59,2815,0,"HighF",2,620,"Include"
"RS2009_e1","RS2009_e1_5",59,2816,0,"HighF",1,656,"Include"
"RS2009_e1","RS2009_e1_5",59,2817,0,"HighF",3,629,"Include"
"RS2009_e1","RS2009_e1_5",59,2818,0,"HighF",1,786,"Include"
"RS2009_e1","RS2009_e1_5",59,2819,1,"HighF",6,629,"Include"
"RS2009_e1","RS2009_e1_5",59,2820,0,"LowF",4,734,"Include"
"RS2009_e1","RS2009_e1_5",59,2821,1,"LowF",3,717,"Include"
"RS2009_e1","RS2009_e1_5",59,2822,1,"LowF",1,596,"Include"
"RS2009_e1","RS2009_e1_5",59,2823,0,"HighF",1,526,"Include"
"RS2009_e1","RS2009_e1_5",59,2824,1,"HighF",3,577,"Include"
"RS2009_e1","RS2009_e1_5",59,2825,0,"LowF",2,501,"Include"
"RS2009_e1","RS2009_e1_5",59,2826,1,"LowF",5,681,"Include"
"RS2009_e1","RS2009_e1_5",59,2827,1,"HighF",4,664,"Include"
"RS2009_e1","RS2009_e1_5",59,2828,0,"LowF",2,603,"Include"
"RS2009_e1","RS2009_e1_5",59,2829,0,"HighF",1,541,"Include"
"RS2009_e1","RS2009_e1_5",59,2830,0,"LowF",3,586,"Include"
"RS2009_e1","RS2009_e1_5",59,2831,1,"HighF",6,629,"Include"
"RS2009_e1","RS2009_e1_5",59,2832,0,"HighF",2,656,"Include"
"RS2009_e1","RS2009_e1_5",60,2833,1,"LowF",4,645,"Include"
"RS2009_e1","RS2009_e1_5",60,2834,1,"LowF",5,681,"Include"
"RS2009_e1","RS2009_e1_5",60,2835,0,"LowF",1,672,"Include"
"RS2009_e1","RS2009_e1_5",60,2836,1,"HighF",1,612,"Include"
"RS2009_e1","RS2009_e1_5",60,2837,1,"HighF",5,552,"Include"
"RS2009_e1","RS2009_e1_5",60,2838,0,"LowF",1,551,"Include"
"RS2009_e1","RS2009_e1_5",60,2839,0,"HighF",3,629,"Include"
"RS2009_e1","RS2009_e1_5",60,2840,1,"HighF",2,568,"Include"
"RS2009_e1","RS2009_e1_5",60,2841,1,"LowF",3,719,"Include"
"RS2009_e1","RS2009_e1_5",60,2842,0,"HighF",5,605,"Include"
"RS2009_e1","RS2009_e1_5",60,2843,1,"HighF",6,518,"Include"
"RS2009_e1","RS2009_e1_5",60,2844,1,"LowF",6,638,"Include"
"RS2009_e1","RS2009_e1_5",60,2845,0,"HighF",3,656,"Include"
"RS2009_e1","RS2009_e1_5",60,2846,0,"LowF",2,577,"Include"
"RS2009_e1","RS2009_e1_5",60,2847,0,"LowF",3,516,"Include"
"RS2009_e1","RS2009_e1_5",60,2848,0,"HighF",1,620,"Include"
"RS2009_e1","RS2009_e1_5",60,2849,0,"LowF",5,708,"Include"
"RS2009_e1","RS2009_e1_5",60,2850,0,"HighF",1,597,"Include"
"RS2009_e1","RS2009_e1_5",60,2851,0,"LowF",1,525,"Include"
"RS2009_e1","RS2009_e1_5",60,2852,1,"HighF",5,620,"Include"
"RS2009_e1","RS2009_e1_5",60,2853,0,"HighF",3,673,"Include"
"RS2009_e1","RS2009_e1_5",60,2854,1,"LowF",6,629,"Include"
"RS2009_e1","RS2009_e1_5",60,2855,0,"HighF",2,621,"Include"
"RS2009_e1","RS2009_e1_5",60,2856,0,"LowF",1,559,"Include"
"RS2009_e1","RS2009_e1_5",60,2857,0,"HighF",1,559,"Include"
"RS2009_e1","RS2009_e1_5",60,2858,0,"LowF",1,621,"Include"
"RS2009_e1","RS2009_e1_5",60,2859,0,"LowF",3,568,"Include"
"RS2009_e1","RS2009_e1_5",60,2860,0,"HighF",2,551,"Include"
"RS2009_e1","RS2009_e1_5",60,2861,1,"LowF",4,769,"Include"
"RS2009_e1","RS2009_e1_5",60,2862,0,"HighF",1,574,"Include"
"RS2009_e1","RS2009_e1_5",60,2863,1,"LowF",6,603,"Include"
"RS2009_e1","RS2009_e1_5",60,2864,1,"HighF",5,760,"Include"
"RS2009_e1","RS2009_e1_5",60,2865,0,"LowF",3,681,"Include"
"RS2009_e1","RS2009_e1_5",60,2866,1,"LowF",6,825,"Include"
"RS2009_e1","RS2009_e1_5",60,2867,1,"LowF",6,594,"Include"
"RS2009_e1","RS2009_e1_5",60,2868,1,"LowF",4,708,"Include"
"RS2009_e1","RS2009_e1_5",60,2869,0,"HighF",2,525,"Include"
"RS2009_e1","RS2009_e1_5",60,2870,1,"HighF",6,602,"Include"
"RS2009_e1","RS2009_e1_5",60,2871,0,"LowF",1,699,"Include"
"RS2009_e1","RS2009_e1_5",60,2872,1,"HighF",6,769,"Include"
"RS2009_e1","RS2009_e1_5",60,2873,0,"HighF",4,664,"Include"
"RS2009_e1","RS2009_e1_5",60,2874,1,"HighF",6,544,"Include"
"RS2009_e1","RS2009_e1_5",60,2875,1,"HighF",6,603,"Include"
"RS2009_e1","RS2009_e1_5",60,2876,1,"HighF",6,673,"Include"
"RS2009_e1","RS2009_e1_5",60,2877,1,"LowF",4,734,"Include"
"RS2009_e1","RS2009_e1_5",60,2878,0,"LowF",1,768,"Include"
"RS2009_e1","RS2009_e1_5",60,2879,1,"HighF",3,812,"Include"
"RS2009_e1","RS2009_e1_5",60,2880,1,"LowF",6,535,"Include"
"RS2009_e1","RS2009_e1_5",61,2881,0,"LowF",1,609,"Include"
"RS2009_e1","RS2009_e1_5",61,2882,1,"HighF",4,760,"Include"
"RS2009_e1","RS2009_e1_5",61,2883,1,"HighF",5,603,"Include"
"RS2009_e1","RS2009_e1_5",61,2884,1,"LowF",4,603,"Include"
"RS2009_e1","RS2009_e1_5",61,2885,0,"HighF",1,585,"Include"
"RS2009_e1","RS2009_e1_5",61,2886,1,"HighF",6,559,"Include"
"RS2009_e1","RS2009_e1_5",61,2887,1,"LowF",4,629,"Include"
"RS2009_e1","RS2009_e1_5",61,2888,0,"HighF",2,672,"Include"
"RS2009_e1","RS2009_e1_5",61,2889,1,"HighF",6,655,"Include"
"RS2009_e1","RS2009_e1_5",61,2890,0,"LowF",1,594,"Include"
"RS2009_e1","RS2009_e1_5",61,2891,0,"HighF",1,568,"Include"
"RS2009_e1","RS2009_e1_5",61,2892,1,"HighF",5,655,"Include"
"RS2009_e1","RS2009_e1_5",61,2893,0,"HighF",1,715,"Include"
"RS2009_e1","RS2009_e1_5",61,2894,0,"LowF",3,664,"Include"
"RS2009_e1","RS2009_e1_5",61,2895,1,"LowF",2,656,"Include"
"RS2009_e1","RS2009_e1_5",61,2896,0,"LowF",1,543,"Include"
"RS2009_e1","RS2009_e1_5",61,2897,1,"HighF",5,951,"Include"
"RS2009_e1","RS2009_e1_5",61,2898,1,"HighF",3,908,"Include"
"RS2009_e1","RS2009_e1_5",61,2899,1,"LowF",4,779,"Include"
"RS2009_e1","RS2009_e1_5",61,2900,1,"LowF",4,698,"Include"
"RS2009_e1","RS2009_e1_5",61,2901,0,"HighF",1,629,"Include"
"RS2009_e1","RS2009_e1_5",61,2902,1,"LowF",3,629,"Include"
"RS2009_e1","RS2009_e1_5",61,2903,0,"LowF",1,518,"Include"
"RS2009_e1","RS2009_e1_5",61,2904,1,"HighF",6,663,"Include"
"RS2009_e1","RS2009_e1_5",61,2905,0,"HighF",1,586,"Include"
"RS2009_e1","RS2009_e1_5",61,2906,0,"LowF",3,690,"Include"
"RS2009_e1","RS2009_e1_5",61,2907,1,"HighF",6,671,"Include"
"RS2009_e1","RS2009_e1_5",61,2908,0,"HighF",3,691,"Include"
"RS2009_e1","RS2009_e1_5",61,2909,0,"LowF",4,812,"Include"
"RS2009_e1","RS2009_e1_5",61,2910,0,"LowF",1,543,"Include"
"RS2009_e1","RS2009_e1_5",61,2911,0,"LowF",1,577,"Include"
"RS2009_e1","RS2009_e1_5",61,2912,0,"HighF",1,620,"Include"
"RS2009_e1","RS2009_e1_5",61,2913,1,"LowF",5,708,"Include"
"RS2009_e1","RS2009_e1_5",61,2914,1,"HighF",5,699,"Include"
"RS2009_e1","RS2009_e1_5",61,2915,1,"HighF",3,882,"Include"
"RS2009_e1","RS2009_e1_5",61,2916,1,"LowF",6,648,"Include"
"RS2009_e1","RS2009_e1_5",61,2917,1,"LowF",1,890,"Include"
"RS2009_e1","RS2009_e1_5",61,2918,0,"HighF",1,544,"Include"
"RS2009_e1","RS2009_e1_5",61,2919,0,"LowF",1,672,"Include"
"RS2009_e1","RS2009_e1_5",61,2920,0,"HighF",1,699,"Include"
"RS2009_e1","RS2009_e1_5",61,2921,1,"LowF",6,681,"Include"
"RS2009_e1","RS2009_e1_5",61,2922,0,"LowF",1,577,"Include"
"RS2009_e1","RS2009_e1_5",61,2923,1,"LowF",4,786,"Include"
"RS2009_e1","RS2009_e1_5",61,2924,0,"LowF",1,594,"Include"
"RS2009_e1","RS2009_e1_5",61,2925,1,"LowF",4,638,"Include"
"RS2009_e1","RS2009_e1_5",61,2926,0,"HighF",3,812,"Include"
"RS2009_e1","RS2009_e1_5",61,2927,0,"HighF",2,672,"Include"
"RS2009_e1","RS2009_e1_5",61,2928,1,"HighF",5,785,"Include"
"RS2009_e1","RS2009_e1_5",62,2929,1,"LowF",4,687,"Include"
"RS2009_e1","RS2009_e1_5",62,2930,0,"HighF",2,533,"Include"
"RS2009_e1","RS2009_e1_5",62,2931,1,"LowF",4,637,"Include"
"RS2009_e1","RS2009_e1_5",62,2932,0,"HighF",1,576,"Include"
"RS2009_e1","RS2009_e1_5",62,2933,0,"HighF",3,594,"Include"
"RS2009_e1","RS2009_e1_5",62,2934,1,"HighF",5,725,"Include"
"RS2009_e1","RS2009_e1_5",62,2935,0,"LowF",1,611,"Include"
"RS2009_e1","RS2009_e1_5",62,2936,1,"HighF",6,577,"Include"
"RS2009_e1","RS2009_e1_5",62,2937,1,"LowF",6,629,"Include"
"RS2009_e1","RS2009_e1_5",62,2938,0,"HighF",3,673,"Include"
"RS2009_e1","RS2009_e1_5",62,2939,0,"LowF",4,664,"Include"
"RS2009_e1","RS2009_e1_5",62,2940,1,"HighF",5,883,"Include"
"RS2009_e1","RS2009_e1_5",62,2941,0,"HighF",1,585,"Include"
"RS2009_e1","RS2009_e1_5",62,2942,0,"LowF",3,699,"Include"
"RS2009_e1","RS2009_e1_5",62,2943,0,"LowF",2,568,"Include"
"RS2009_e1","RS2009_e1_5",62,2944,0,"HighF",2,681,"Include"
"RS2009_e1","RS2009_e1_5",62,2945,0,"LowF",1,577,"Include"
"RS2009_e1","RS2009_e1_5",62,2946,1,"HighF",3,708,"Include"
"RS2009_e1","RS2009_e1_5",62,2947,1,"HighF",4,805,"Include"
"RS2009_e1","RS2009_e1_5",62,2948,0,"LowF",3,612,"Include"
"RS2009_e1","RS2009_e1_5",62,2949,1,"HighF",5,777,"Include"
"RS2009_e1","RS2009_e1_5",62,2950,0,"HighF",1,672,"Include"
"RS2009_e1","RS2009_e1_5",62,2951,0,"HighF",2,629,"Include"
"RS2009_e1","RS2009_e1_5",62,2952,1,"HighF",1,646,"Include"
"RS2009_e1","RS2009_e1_5",62,2953,0,"HighF",1,735,"Include"
"RS2009_e1","RS2009_e1_5",62,2954,1,"HighF",5,603,"Include"
"RS2009_e1","RS2009_e1_5",62,2955,1,"LowF",6,655,"Include"
"RS2009_e1","RS2009_e1_5",62,2956,1,"LowF",4,655,"Include"
"RS2009_e1","RS2009_e1_5",62,2957,0,"HighF",2,664,"Include"
"RS2009_e1","RS2009_e1_5",62,2958,1,"LowF",6,638,"Include"
"RS2009_e1","RS2009_e1_5",62,2959,1,"LowF",3,725,"Include"
"RS2009_e1","RS2009_e1_5",62,2960,1,"LowF",6,692,"Include"
"RS2009_e1","RS2009_e1_5",62,2961,1,"LowF",6,568,"Include"
"RS2009_e1","RS2009_e1_5",62,2962,0,"LowF",4,716,"Include"
"RS2009_e1","RS2009_e1_5",62,2963,0,"LowF",1,500,"Include"
"RS2009_e1","RS2009_e1_5",62,2964,0,"HighF",1,577,"Include"
"RS2009_e1","RS2009_e1_5",62,2965,1,"HighF",6,630,"Include"
"RS2009_e1","RS2009_e1_5",62,2966,1,"HighF",6,664,"Include"
"RS2009_e1","RS2009_e1_5",62,2967,0,"LowF",1,646,"Include"
"RS2009_e1","RS2009_e1_5",62,2968,1,"HighF",3,777,"Include"
"RS2009_e1","RS2009_e1_5",62,2969,1,"LowF",5,831,"Include"
"RS2009_e1","RS2009_e1_5",62,2970,1,"HighF",6,533,"Include"
"RS2009_e1","RS2009_e1_5",62,2971,1,"LowF",4,673,"Include"
"RS2009_e1","RS2009_e1_5",62,2972,0,"LowF",2,594,"Include"
"RS2009_e1","RS2009_e1_5",62,2973,0,"LowF",3,585,"Include"
"RS2009_e1","RS2009_e1_5",62,2974,0,"HighF",1,595,"Include"
"RS2009_e1","RS2009_e1_5",62,2975,0,"LowF",1,629,"Include"
"RS2009_e1","RS2009_e1_5",62,2976,1,"LowF",3,943,"Include"
"RS2009_e1","RS2009_e1_5",63,2977,1,"LowF",4,967,"Include"
"RS2009_e1","RS2009_e1_5",63,2978,0,"LowF",3,655,"Include"
"RS2009_e1","RS2009_e1_5",63,2979,0,"LowF",2,524,"Include"
"RS2009_e1","RS2009_e1_5",63,2980,0,"LowF",3,489,"Include"
"RS2009_e1","RS2009_e1_5",63,2981,0,"LowF",1,516,"Include"
"RS2009_e1","RS2009_e1_5",63,2982,0,"HighF",1,490,"Include"
"RS2009_e1","RS2009_e1_5",63,2983,1,"HighF",5,559,"Include"
"RS2009_e1","RS2009_e1_5",63,2984,1,"LowF",4,568,"Include"
"RS2009_e1","RS2009_e1_5",63,2985,1,"HighF",6,515,"Include"
"RS2009_e1","RS2009_e1_5",63,2986,0,"HighF",2,742,"Include"
"RS2009_e1","RS2009_e1_5",63,2987,0,"LowF",3,630,"Include"
"RS2009_e1","RS2009_e1_5",63,2988,1,"LowF",5,595,"Include"
"RS2009_e1","RS2009_e1_5",63,2989,1,"LowF",3,611,"Include"
"RS2009_e1","RS2009_e1_5",63,2990,1,"LowF",5,719,"Include"
"RS2009_e1","RS2009_e1_5",63,2991,1,"LowF",4,742,"Include"
"RS2009_e1","RS2009_e1_5",63,2992,0,"LowF",2,707,"Include"
"RS2009_e1","RS2009_e1_5",63,2993,0,"HighF",1,480,"Include"
"RS2009_e1","RS2009_e1_5",63,2994,0,"HighF",1,664,"Include"
"RS2009_e1","RS2009_e1_5",63,2995,1,"HighF",5,620,"Include"
"RS2009_e1","RS2009_e1_5",63,2996,1,"HighF",4,646,"Include"
"RS2009_e1","RS2009_e1_5",63,2997,1,"LowF",5,646,"Include"
"RS2009_e1","RS2009_e1_5",63,2998,0,"LowF",1,567,"Include"
"RS2009_e1","RS2009_e1_5",63,2999,0,"HighF",1,559,"Include"
"RS2009_e1","RS2009_e1_5",63,3000,0,"HighF",1,559,"Include"
"RS2009_e1","RS2009_e1_5",63,3001,0,"HighF",1,751,"Include"
"RS2009_e1","RS2009_e1_5",63,3002,1,"LowF",3,551,"Include"
"RS2009_e1","RS2009_e1_5",63,3003,1,"HighF",1,700,"Include"
"RS2009_e1","RS2009_e1_5",63,3004,0,"HighF",1,762,"Include"
"RS2009_e1","RS2009_e1_5",63,3005,1,"HighF",5,934,"Include"
"RS2009_e1","RS2009_e1_5",63,3006,0,"LowF",4,629,"Include"
"RS2009_e1","RS2009_e1_5",63,3007,1,"HighF",5,883,"Include"
"RS2009_e1","RS2009_e1_5",63,3008,1,"HighF",4,637,"Include"
"RS2009_e1","RS2009_e1_5",63,3009,0,"HighF",1,585,"Include"
"RS2009_e1","RS2009_e1_5",63,3010,0,"HighF",1,576,"Include"
"RS2009_e1","RS2009_e1_5",63,3011,0,"LowF",1,734,"Include"
"RS2009_e1","RS2009_e1_5",63,3012,1,"HighF",5,673,"Include"
"RS2009_e1","RS2009_e1_5",63,3013,0,"HighF",1,585,"Include"
"RS2009_e1","RS2009_e1_5",63,3014,0,"LowF",3,916,"Include"
"RS2009_e1","RS2009_e1_5",63,3015,1,"HighF",2,586,"Include"
"RS2009_e1","RS2009_e1_5",63,3016,0,"LowF",1,526,"Include"
"RS2009_e1","RS2009_e1_5",63,3017,1,"HighF",6,707,"Include"
"RS2009_e1","RS2009_e1_5",63,3018,1,"LowF",6,907,"Include"
"RS2009_e1","RS2009_e1_5",63,3019,1,"LowF",1,630,"Include"
"RS2009_e1","RS2009_e1_5",63,3020,1,"HighF",6,630,"Include"
"RS2009_e1","RS2009_e1_5",63,3021,1,"LowF",6,682,"Include"
"RS2009_e1","RS2009_e1_5",63,3022,1,"LowF",6,577,"Include"
"RS2009_e1","RS2009_e1_5",63,3023,0,"LowF",1,655,"Include"
"RS2009_e1","RS2009_e1_5",63,3024,0,"HighF",4,725,"Include"
"RS2009_e1","RS2009_e1_5",64,3025,1,"HighF",6,644,"Include"
"RS2009_e1","RS2009_e1_5",64,3026,0,"LowF",3,568,"Include"
"RS2009_e1","RS2009_e1_5",64,3027,0,"HighF",2,472,"Include"
"RS2009_e1","RS2009_e1_5",64,3028,1,"HighF",5,603,"Include"
"RS2009_e1","RS2009_e1_5",64,3029,1,"HighF",6,593,"Include"
"RS2009_e1","RS2009_e1_5",64,3030,0,"HighF",1,523,"Include"
"RS2009_e1","RS2009_e1_5",64,3031,1,"HighF",6,559,"Include"
"RS2009_e1","RS2009_e1_5",64,3032,0,"HighF",4,602,"Include"
"RS2009_e1","RS2009_e1_5",64,3033,1,"LowF",3,657,"Include"
"RS2009_e1","RS2009_e1_5",64,3034,0,"HighF",1,526,"Include"
"RS2009_e1","RS2009_e1_5",64,3035,0,"LowF",3,673,"Include"
"RS2009_e1","RS2009_e1_5",64,3036,0,"HighF",1,560,"Include"
"RS2009_e1","RS2009_e1_5",64,3037,0,"LowF",1,646,"Include"
"RS2009_e1","RS2009_e1_5",64,3038,1,"HighF",6,673,"Include"
"RS2009_e1","RS2009_e1_5",64,3039,0,"LowF",4,594,"Include"
"RS2009_e1","RS2009_e1_5",64,3040,1,"HighF",6,518,"Include"
"RS2009_e1","RS2009_e1_5",64,3041,0,"HighF",1,550,"Include"
"RS2009_e1","RS2009_e1_5",64,3042,0,"HighF",1,664,"Include"
"RS2009_e1","RS2009_e1_5",64,3043,1,"HighF",6,594,"Include"
"RS2009_e1","RS2009_e1_5",64,3044,0,"LowF",5,620,"Include"
"RS2009_e1","RS2009_e1_5",64,3045,0,"LowF",1,649,"Include"
"RS2009_e1","RS2009_e1_5",64,3046,1,"HighF",1,602,"Include"
"RS2009_e1","RS2009_e1_5",64,3047,0,"HighF",1,501,"Include"
"RS2009_e1","RS2009_e1_5",64,3048,1,"LowF",6,681,"Include"
"RS2009_e1","RS2009_e1_5",64,3049,1,"HighF",6,550,"Include"
"RS2009_e1","RS2009_e1_5",64,3050,0,"LowF",3,646,"Include"
"RS2009_e1","RS2009_e1_5",64,3051,1,"LowF",2,559,"Include"
"RS2009_e1","RS2009_e1_5",64,3052,0,"LowF",1,482,"Include"
"RS2009_e1","RS2009_e1_5",64,3053,1,"LowF",6,593,"Include"
"RS2009_e1","RS2009_e1_5",64,3054,1,"LowF",6,533,"Include"
"RS2009_e1","RS2009_e1_5",64,3055,1,"HighF",6,611,"Include"
"RS2009_e1","RS2009_e1_5",64,3056,1,"HighF",6,629,"Include"
"RS2009_e1","RS2009_e1_5",64,3057,1,"LowF",3,664,"Include"
"RS2009_e1","RS2009_e1_5",64,3058,1,"LowF",1,561,"Include"
"RS2009_e1","RS2009_e1_5",64,3059,1,"HighF",1,481,"Include"
"RS2009_e1","RS2009_e1_5",64,3060,1,"LowF",6,683,"Include"
"RS2009_e1","RS2009_e1_5",64,3061,0,"HighF",1,542,"Include"
"RS2009_e1","RS2009_e1_5",64,3062,0,"HighF",1,620,"Include"
"RS2009_e1","RS2009_e1_5",64,3063,1,"LowF",1,577,"Include"
"RS2009_e1","RS2009_e1_5",64,3064,0,"LowF",4,692,"Include"
