"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"CSR2015_e1","CSR2015_e1_1",4,"soul",55,1,"R1",6,1249,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"vinegar",56,0,"distractor",3,4013,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"river",57,1,"R1",4,1368,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"harness",58,0,"distractor",3,880,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"mist",59,1,"R4",4,1116,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"racket",60,1,"R2",4,1805,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"cabinet",61,0,"distractor",3,1731,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"beach",62,0,"distractor",3,2444,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"spade",63,0,"distractor",3,1415,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"lamp",64,0,"distractor",4,2573,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"trunk",65,0,"distractor",4,1251,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"mantle",66,1,"R1",3,1087,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"plot",67,0,"distractor",3,2178,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"fabric",68,1,"R4",5,985,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"salary",69,1,"SS",6,928,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"panic",70,0,"distractor",3,1337,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"circus",71,1,"R1",3,3154,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"coffin",72,0,"distractor",3,1440,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"phrase",73,1,"R1",2,1653,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"booth",74,1,"R2",5,1265,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"tourist",75,0,"distractor",3,3197,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"opium",76,1,"R2",6,890,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"shot",77,1,"R2",4,1685,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"profile",78,1,"R4",3,2543,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"motive",79,1,"R1",4,1639,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"pool",80,1,"R4",6,851,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"sunburn",81,0,"distractor",2,1776,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"effort",82,0,"distractor",3,2167,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"cane",83,1,"R2",4,1453,"Include"
"CSR2015_e1","CSR2015_e1_1",4,"story",84,1,"SS",6,1008,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"outcome",1,0,"distractor",3,5721,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"company",2,0,"distractor",3,2430,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"blood",3,1,"R2",5,1530,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"mutton",4,1,"R4",6,923,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"effect",5,0,"distractor",4,1573,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"grass",6,1,"SS",6,900,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"book",7,1,"SS",6,767,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"officer",8,0,"distractor",3,2175,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"economy",9,0,"distractor",2,2325,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"excuse",10,1,"SS",6,998,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"suite",11,1,"R1",4,1389,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"sole",12,1,"R1",4,2435,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"artist",13,1,"R2",4,2063,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"rate",14,1,"R4",5,1130,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"piano",15,0,"distractor",3,1740,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"writing",16,1,"R2",4,1348,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"worker",17,1,"R2",6,1916,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"essay",18,0,"distractor",3,1534,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"swamp",19,0,"distractor",3,4366,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"pony",20,0,"distractor",3,1979,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"harvest",21,0,"distractor",3,2682,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"goal",22,0,"distractor",4,1084,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"benefit",23,0,"distractor",3,1551,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"uncle",24,0,"distractor",3,1407,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"joke",25,0,"distractor",3,1141,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"gift",26,0,"distractor",4,1894,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"lion",27,1,"SS",6,1032,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"needle",28,0,"distractor",3,3517,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"parish",29,1,"R2",4,1645,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"apron",30,0,"distractor",4,1449,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"porter",31,1,"R4",5,1709,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"plane",32,0,"distractor",3,2999,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"jungle",33,0,"distractor",3,1260,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"bomb",34,0,"distractor",3,4824,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"side",35,1,"R1",4,1570,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"emotion",36,1,"R1",3,2481,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"film",37,1,"R2",3,1404,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"cloud",38,0,"distractor",3,1570,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"despair",39,1,"R1",3,3425,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"bowl",40,0,"distractor",3,2308,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"timber",41,0,"distractor",4,1700,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"garment",42,0,"distractor",4,1246,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"thief",43,0,"distractor",3,1115,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"analogy",44,0,"distractor",3,2060,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"oven",45,1,"R1",3,1816,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"item",46,1,"R2",3,4173,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"growth",47,1,"R1",4,1281,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"boat",48,0,"distractor",3,2156,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"tire",49,0,"distractor",3,2547,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"lemon",50,1,"R4",3,2907,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"doctor",51,1,"R4",3,2531,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"article",52,0,"distractor",4,2748,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"safety",53,0,"distractor",3,1643,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"belt",54,1,"R2",4,2536,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"elbow",55,1,"SS",6,1055,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"coal",56,0,"distractor",4,2915,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"wound",57,1,"R2",3,1052,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"nerve",58,1,"R4",3,1664,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"scheme",59,0,"distractor",4,1388,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"tray",60,1,"R2",4,5859,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"retreat",61,1,"R1",4,2402,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"pride",62,1,"R4",3,5215,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"tribute",63,0,"distractor",3,986,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"laundry",64,0,"distractor",3,2529,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"savage",65,1,"R1",4,2505,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"impulse",66,1,"R2",4,1522,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"child",67,1,"SS",6,979,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"cellar",68,1,"R1",4,1819,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"content",69,1,"R4",3,928,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"jail",70,0,"distractor",3,2058,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"sheep",71,1,"R4",4,1045,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"tank",72,0,"distractor",3,2762,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"nursery",73,1,"R4",4,4057,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"capsule",74,0,"distractor",3,962,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"night",75,1,"R1",5,1770,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"tide",76,0,"distractor",4,2817,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"mail",77,1,"R4",3,1197,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"miracle",78,1,"R4",4,2060,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"pair",79,0,"distractor",4,1960,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"truce",80,1,"R1",3,1127,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"band",81,0,"distractor",3,1065,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"cake",82,0,"distractor",3,1277,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"sponge",83,0,"distractor",3,2280,"Include"
"CSR2015_e1","CSR2015_e1_1",5,"shell",84,1,"R2",4,1611,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"kiss",1,1,"SS",6,2427,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"flock",2,1,"R1",5,2342,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"meeting",3,0,"distractor",4,3110,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"visitor",4,1,"R1",4,1574,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"piece",5,0,"distractor",3,2517,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"muzzle",6,0,"distractor",2,1517,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"suit",7,1,"R4",6,1023,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"town",8,0,"distractor",3,1956,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"length",9,0,"distractor",3,2084,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"prison",10,1,"R1",4,1630,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"track",11,1,"R1",3,1931,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"brick",12,0,"distractor",3,2524,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"flood",13,0,"distractor",4,948,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"envy",14,0,"distractor",4,3708,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"witness",15,1,"R4",5,1556,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"blanket",16,0,"distractor",4,2100,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"planet",17,1,"R2",6,1085,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"design",18,1,"R4",6,928,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"maze",19,0,"distractor",3,3418,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"trial",20,1,"R4",6,1389,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"surplus",21,1,"R4",4,2916,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"beer",22,0,"distractor",3,1836,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"country",23,0,"distractor",3,2289,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"budget",24,1,"R2",4,2818,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"agony",25,0,"distractor",4,1838,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"gravity",26,1,"R1",5,2499,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"port",27,0,"distractor",3,3692,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"tool",28,0,"distractor",3,1253,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"moss",29,0,"distractor",3,2145,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"colony",30,0,"distractor",3,1529,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"wrath",31,1,"SS",6,1146,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"stable",32,1,"R1",4,1755,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"cave",33,0,"distractor",3,2947,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"fashion",34,0,"distractor",2,2522,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"bolt",35,1,"R4",6,1010,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"sleeve",36,1,"R2",4,1832,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"purpose",37,1,"R1",3,2381,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"mileage",38,1,"SS",6,956,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"prelude",39,1,"R1",6,1028,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"butcher",40,1,"R2",6,858,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"wish",41,1,"SS",6,854,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"gravel",42,0,"distractor",3,4851,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"warrior",43,0,"distractor",3,1788,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"debt",44,1,"R1",3,1810,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"triumph",45,0,"distractor",2,1496,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"house",46,1,"R1",3,1770,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"span",47,0,"distractor",3,4177,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"record",48,1,"R2",3,3174,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"bone",49,1,"R4",4,2643,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"proof",50,1,"R2",4,1126,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"feeling",51,0,"distractor",3,1865,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"club",52,0,"distractor",3,1291,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"pepper",53,1,"R2",6,1094,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"mastery",54,0,"distractor",3,3529,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"cost",55,0,"distractor",3,1128,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"city",56,0,"distractor",3,1242,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"hour",57,0,"distractor",3,2343,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"hole",58,1,"R4",4,1574,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"foil",59,1,"R2",4,1126,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"rake",60,1,"R4",4,1063,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"lecture",61,0,"distractor",3,859,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"pollen",62,0,"distractor",3,1560,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"temple",63,0,"distractor",3,1400,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"axle",64,0,"distractor",3,5198,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"sauce",65,0,"distractor",3,1769,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"quarter",66,1,"R2",4,1488,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"earl",67,1,"R2",4,1314,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"arrival",68,0,"distractor",3,1052,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"bang",69,1,"R2",5,1489,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"misery",70,1,"R4",5,1875,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"cheek",71,1,"R1",4,1606,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"holiday",72,0,"distractor",3,1076,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"barn",73,0,"distractor",4,2904,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"luxury",74,1,"SS",6,1040,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"fellow",75,1,"R1",3,1781,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"sink",76,0,"distractor",4,4732,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"public",77,1,"R4",4,1914,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"muscle",78,0,"distractor",3,2092,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"chief",79,0,"distractor",3,1894,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"cottage",80,0,"distractor",3,1304,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"mineral",81,1,"SS",5,3202,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"leader",82,1,"R2",3,3646,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"neglect",83,0,"distractor",3,1433,"Include"
"CSR2015_e1","CSR2015_e1_1",6,"enemy",84,1,"R4",5,1901,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"bosom",1,0,"distractor",2,2345,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"citizen",2,1,"SS",6,1081,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"dream",3,0,"distractor",4,1116,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"pocket",4,0,"distractor",3,1246,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"breeze",5,1,"R4",6,1099,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"mast",6,0,"distractor",3,1661,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"stick",7,1,"R4",4,1193,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"hair",8,1,"R2",4,1560,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"topic",9,0,"distractor",3,984,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"failure",10,1,"R1",3,1951,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"shed",11,1,"R4",6,1374,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"culture",12,0,"distractor",3,2245,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"breath",13,1,"R2",4,1305,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"claim",14,0,"distractor",3,1171,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"steeple",15,1,"R4",5,963,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"wisdom",16,1,"SS",6,1067,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"zeal",17,0,"distractor",2,1183,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"music",18,0,"distractor",3,1054,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"otter",19,1,"R1",3,1986,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"core",20,0,"distractor",3,1184,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"corner",21,0,"distractor",3,1103,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"dancer",22,1,"R1",5,1169,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"latch",23,1,"R4",3,1984,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"mercy",24,0,"distractor",3,1599,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"palace",25,1,"R2",3,1149,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"grade",26,0,"distractor",3,1452,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"organ",27,1,"R1",4,1920,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"fool",28,0,"distractor",4,1233,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"deer",29,1,"R2",5,1374,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"loyalty",30,0,"distractor",3,1253,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"knife",31,0,"distractor",3,1233,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"current",32,1,"R4",4,1854,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"singer",33,1,"R1",4,1234,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"damage",34,1,"R2",3,911,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"berry",35,1,"R4",6,1209,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"dread",36,0,"distractor",6,935,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"stem",37,1,"R2",4,1200,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"blade",38,1,"R2",5,1343,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"crew",39,0,"distractor",3,1415,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"fatigue",40,1,"R4",5,1085,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"school",41,1,"R1",4,1327,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"rescue",42,0,"distractor",3,809,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"cunning",43,0,"distractor",3,1015,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"pencil",44,1,"SS",6,925,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"food",45,1,"R2",4,1495,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"basket",46,0,"distractor",4,1145,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"tune",47,1,"R1",3,874,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"bishop",48,0,"distractor",3,1302,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"costume",49,0,"distractor",3,1984,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"toilet",50,1,"R4",4,1006,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"home",51,1,"SS",6,1845,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"route",52,0,"distractor",3,2793,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"spear",53,1,"R1",3,1766,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"quarrel",54,1,"SS",6,1069,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"edge",55,1,"R2",4,7345,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"cargo",56,1,"SS",6,1156,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"duel",57,1,"R1",3,1332,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"ramp",58,1,"R4",4,1485,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"mortar",59,0,"distractor",3,1023,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"tale",60,0,"distractor",3,1269,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"meal",61,0,"distractor",3,1616,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"mink",62,1,"R1",4,3053,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"prairie",63,0,"distractor",4,2208,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"scout",64,0,"distractor",3,1013,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"chance",65,1,"R2",4,3003,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"caravan",66,0,"distractor",2,1136,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"dock",67,0,"distractor",3,1409,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"giant",68,1,"R4",4,1207,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"raid",69,1,"R2",4,1093,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"hook",70,0,"distractor",3,2184,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"spell",71,1,"R1",4,910,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"weather",72,0,"distractor",3,824,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"machine",73,0,"distractor",3,1366,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"bark",74,0,"distractor",4,1005,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"mankind",75,0,"distractor",2,1092,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"stake",76,0,"distractor",3,2215,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"virtue",77,0,"distractor",3,876,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"guilt",78,0,"distractor",3,2408,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"academy",79,1,"R1",2,1061,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"pants",80,1,"R4",3,1305,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"riot",81,1,"R2",4,915,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"chest",82,0,"distractor",3,1789,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"whip",83,0,"distractor",3,1075,"Include"
"CSR2015_e1","CSR2015_e1_1",7,"tractor",84,0,"distractor",3,1255,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"queen",1,1,"R2",3,2032,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"market",2,1,"R2",4,1196,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"signal",3,0,"distractor",3,779,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"park",4,0,"distractor",3,1323,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"object",5,1,"R4",4,1077,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"gore",6,0,"distractor",2,1320,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"folly",7,1,"R4",5,1346,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"bird",8,0,"distractor",3,1386,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"poet",9,0,"distractor",3,1217,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"roll",10,0,"distractor",3,1166,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"mistake",11,1,"R4",5,1230,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"load",12,1,"R4",4,2875,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"tooth",13,1,"R2",4,1189,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"burial",14,0,"distractor",3,820,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"control",15,0,"distractor",3,1202,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"golf",16,0,"distractor",3,1296,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"shoe",17,0,"distractor",3,1515,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"saint",18,0,"distractor",3,1196,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"shadow",19,0,"distractor",3,1404,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"back",20,0,"distractor",3,1618,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"pity",21,1,"R1",3,1583,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"palm",22,1,"R4",3,1197,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"wall",23,0,"distractor",3,2348,"Include"
"CSR2015_e1","CSR2015_e1_1",8,"sack",24,1,"SS",5,2700,"Include"
