"exp","id","block","item","isold","condition1","condition2","rating","RT","excluding"
"KFH2013_e1","KFH2013_e1_5",1,"LENKER",1,"HighF","LowA",1,282.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LOGIK",0,"LowF","HighA",2,1096.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"POKAL",1,"LowF","HighA",6,718,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REIZ",1,"LowF","LowA",4,1025.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ANGEL",0,"HighF","LowA",3,501,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"POINTE",0,"HighF","HighA",1,1775.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PANZER",0,"LowF","LowA",1,1063,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ERBE",1,"LowF","LowA",6,1157,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PILGER",1,"HighF","LowA",6,323.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LIZENZ",1,"LowF","LowA",6,1200.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PILZ",1,"HighF","LowA",6,1464.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNGEDULD",0,"HighF","HighA",3,348.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNRECHT",0,"LowF","HighA",2,1818.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EIMER",0,"HighF","HighA",4,483.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUSFLUG",0,"LowF","HighA",4,1239.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BALKEN",0,"HighF","HighA",1,31.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MAHNUNG",0,"HighF","LowA",2,1620.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHOCK",1,"LowF","HighA",4,1791.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MYSTIK",1,"HighF","HighA",6,1041.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABBRUCH",1,"LowF","LowA",6,694.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUSDAUER",1,"HighF","LowA",4,1997.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TRUPPE",1,"LowF","HighA",3,1782.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MALARIA",1,"HighF","LowA",6,1196.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"NOTAR",0,"HighF","HighA",2,1789.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REFERAT",0,"HighF","LowA",1,780.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WURM",1,"HighF","HighA",5,922.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHALE",1,"HighF","HighA",4,1302.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHLACHT",0,"LowF","HighA",2,773.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HYPOTHEK",0,"HighF","LowA",1,1405.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"GEHALT",1,"LowF","LowA",6,972.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABFAHRT",1,"LowF","HighA",4,1714.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HONIG",1,"HighF","HighA",6,659.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KORAN",1,"HighF","HighA",6,1971.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BEGIERDE",1,"HighF","LowA",6,901.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SEIDE",0,"HighF","HighA",1,46.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FRIEDHOF",1,"LowF","LowA",6,893.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SOHLE",1,"HighF","LowA",6,1927.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FILTER",0,"HighF","LowA",5,420.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HABGIER",0,"HighF","HighA",4,1555.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"NACHBAR",0,"LowF","LowA",1,1854.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HAMSTER",1,"HighF","LowA",6,12.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LUXUS",1,"LowF","LowA",5,1889.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"RASSE",0,"HighF","HighA",4,1276.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FLUT",0,"LowF","LowA",2,851.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FANTASIE",0,"LowF","HighA",1,1046.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KETTE",1,"LowF","HighA",6,1948.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STUBE",0,"HighF","LowA",2,1468.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LUPE",1,"LowF","LowA",6,71.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KLIMA",0,"LowF","LowA",3,1377.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PEST",1,"HighF","HighA",5,1400.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BEFEHL",0,"LowF","HighA",3,1970.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WELLE",0,"LowF","LowA",3,1650,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SKANDAL",0,"LowF","LowA",5,1931,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ENKEL",1,"LowF","LowA",4,462.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"INSTINKT",0,"HighF","HighA",5,1887,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DOKUMENT",1,"LowF","HighA",5,550,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KUTSCHE",0,"HighF","LowA",1,398,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ERLEBNIS",1,"LowF","HighA",6,867.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ZWANG",0,"LowF","HighA",2,478.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MAKLER",0,"LowF","LowA",1,685.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SEGEN",0,"LowF","LowA",3,1073.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"THEKE",0,"HighF","HighA",2,1059.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STIER",0,"HighF","HighA",1,1696.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABSTURZ",1,"LowF","HighA",5,1224.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KOMITEE",0,"LowF","LowA",2,1370.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LAKEN",1,"HighF","LowA",6,1394.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MISSION",0,"LowF","LowA",3,12.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MAGAZIN",1,"LowF","LowA",6,540.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DUMMHEIT",1,"HighF","HighA",6,828.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MIMIK",0,"HighF","LowA",1,1192.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DEUTUNG",1,"HighF","LowA",5,219.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HAHN",0,"LowF","HighA",4,1653.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AFFE",0,"HighF","HighA",1,1587.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PARADIES",0,"LowF","HighA",2,868.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DEMUT",1,"HighF","HighA",6,330.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SCHMERZ",0,"LowF","HighA",5,454.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"QUELLE",1,"LowF","HighA",6,1357.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WEIDE",1,"HighF","LowA",1,1415.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PUPPE",0,"HighF","HighA",1,655.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BOGEN",0,"LowF","HighA",2,1979.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"RAMPE",0,"HighF","LowA",1,482.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BEWERBER",1,"LowF","HighA",6,1902.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PAKET",1,"LowF","LowA",6,1516.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"IMPFUNG",1,"HighF","LowA",6,602.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"VERBOT",1,"LowF","LowA",2,1212.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DIAGNOSE",0,"LowF","HighA",2,1250.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"INTRIGE",1,"HighF","HighA",3,785.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BITTE",0,"LowF","HighA",2,945.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DECKEL",1,"HighF","HighA",6,727.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MENSA",0,"HighF","LowA",1,1965.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LIZENZ",1,"LowF","LowA",6,395.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WAHN",0,"HighF","HighA",1,1460.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"NACHBAR",0,"LowF","LowA",2,529.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KEHLE",1,"HighF","HighA",6,1527.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MEDAILLE",0,"LowF","LowA",2,732.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LAKEN",1,"HighF","LowA",6,50.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"THEKE",0,"HighF","HighA",2,672.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WOLLE",0,"HighF","HighA",1,495.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNRECHT",0,"LowF","HighA",2,712,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STEG",0,"HighF","LowA",2,1199,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HYPOTHEK",0,"HighF","LowA",2,1.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TATORT",1,"LowF","LowA",4,1378.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FANTASIE",0,"LowF","HighA",1,714,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BEGIERDE",1,"HighF","LowA",6,1573.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNHEIL",1,"HighF","LowA",4,57,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DUMMHEIT",1,"HighF","HighA",6,1257.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TRACHT",1,"HighF","HighA",6,28,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KUTSCHE",0,"HighF","LowA",1,23,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABSENDER",0,"HighF","LowA",1,1454.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PILZ",1,"HighF","LowA",6,1187.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ANGEL",0,"HighF","LowA",2,17.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WURM",1,"HighF","HighA",6,1522.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KAMMER",0,"LowF","LowA",1,1494.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BARGELD",1,"LowF","LowA",2,362.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"NAGEL",1,"LowF","LowA",6,329.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PROFI",1,"LowF","HighA",2,1650.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WESTE",0,"HighF","LowA",2,267.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KROKODIL",1,"HighF","HighA",6,1669.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FABEL",0,"HighF","LowA",1,1605.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FLAGGE",1,"LowF","HighA",6,1882.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BALKEN",0,"HighF","HighA",1,197.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SKRUPEL",1,"HighF","LowA",2,227.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DOSE",0,"HighF","HighA",1,1295.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HAMSTER",1,"HighF","LowA",6,1910.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"RASSE",0,"HighF","HighA",1,1018.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUSFLUG",0,"LowF","HighA",5,1651.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SILBER",1,"LowF","HighA",6,363.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FISCH",1,"LowF","HighA",6,1438.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNRUHE",0,"LowF","LowA",2,1208.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LIST",1,"HighF","HighA",6,874.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KARTON",0,"HighF","LowA",6,893.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUFSTAND",1,"LowF","LowA",6,1692.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MORAL",0,"LowF","HighA",1,1956.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AROMA",1,"HighF","HighA",6,1753.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNGEDULD",0,"HighF","HighA",2,696.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TENDENZ",0,"LowF","LowA",2,1273.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"VITAMIN",1,"HighF","HighA",5,427.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BIBEL",1,"LowF","HighA",6,1741.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KENNTNIS",0,"LowF","HighA",3,1608.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNTREUE",0,"LowF","LowA",1,1495.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LUPE",1,"LowF","LowA",2,1364.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABFAHRT",1,"LowF","HighA",6,443.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DIKTATUR",1,"LowF","HighA",6,1274.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SCHLACHT",0,"LowF","HighA",1,1725.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TRAGIK",1,"HighF","HighA",6,1211.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ARSENAL",0,"LowF","LowA",1,389.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BENZIN",1,"LowF","HighA",1,720.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MITTAG",1,"LowF","LowA",1,241.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PLATTE",0,"LowF","LowA",2,1449.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FLASCHE",1,"LowF","HighA",6,1175.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUSFALL",1,"LowF","LowA",6,1875.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DIEB",0,"HighF","HighA",1,1380.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PROFIL",1,"LowF","LowA",2,1706.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KAMIN",0,"HighF","LowA",2,1372,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"NEBEL",1,"LowF","HighA",6,1085,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KONKURS",1,"LowF","HighA",6,892.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WEHMUT",0,"HighF","LowA",3,1386,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HERING",1,"HighF","HighA",6,691,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DOSIS",0,"HighF","LowA",4,683.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LOGIK",0,"LowF","HighA",1,915.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KOMITEE",0,"LowF","LowA",2,306,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"EUPHORIE",0,"LowF","HighA",1,855.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PILGER",1,"HighF","LowA",6,688.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SOHLE",1,"HighF","LowA",6,1466.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUFSATZ",1,"HighF","HighA",6,719.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HERDE",0,"HighF","HighA",1,1891.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KETTE",1,"LowF","HighA",1,342.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PASSION",1,"HighF","LowA",6,1307.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MAKLER",0,"LowF","LowA",1,363.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SCHWERT",0,"HighF","HighA",1,144.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ATTENTAT",0,"LowF","LowA",1,1021.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HABGIER",0,"HighF","HighA",1,1226.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PARADIES",0,"LowF","HighA",1,96.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MAHNUNG",0,"HighF","LowA",1,241.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"NEUBAU",1,"LowF","LowA",6,1153.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABSTIEG",1,"LowF","HighA",4,1461.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ANFLUG",1,"HighF","HighA",3,1834.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MALARIA",1,"HighF","LowA",1,1873.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABITUR",1,"LowF","LowA",6,1994.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"EIFEL",1,"HighF","HighA",6,183.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KOHLE",0,"LowF","LowA",6,1421.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TENOR",1,"LowF","LowA",6,554.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FRISUR",1,"HighF","LowA",6,437.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PARTY",0,"LowF","LowA",2,1312.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TOLERANZ",1,"LowF","HighA",6,1176.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SCHALE",1,"HighF","HighA",6,517.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ZORN",0,"LowF","HighA",1,834.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"UNWESEN",0,"HighF","LowA",3,1883.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STAUB",0,"LowF","HighA",4,1154.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TRESOR",0,"HighF","LowA",2,783.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ZUGABE",0,"HighF","HighA",2,518.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STAU",0,"LowF","HighA",1,858.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PAPRIKA",0,"HighF","LowA",1,1438.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FERIEN",0,"LowF","LowA",1,1955.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BLEI",0,"HighF","HighA",2,482.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABWEHR",1,"LowF","HighA",6,872.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABSTURZ",1,"LowF","HighA",5,674.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HEIDE",1,"LowF","LowA",6,103.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PANZER",0,"LowF","LowA",2,166.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TABLETT",1,"HighF","LowA",6,1673.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STIER",0,"HighF","HighA",2,1804.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ZYLINDER",0,"HighF","HighA",1,236.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"GEDULD",0,"LowF","HighA",4,948.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STUBE",0,"HighF","LowA",2,995.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TEUFEL",1,"LowF","HighA",6,1035,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LUXUS",1,"LowF","LowA",6,794.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FRIST",0,"LowF","LowA",3,252.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ALLEE",0,"LowF","HighA",1,686.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"GUMMI",1,"HighF","HighA",6,1649,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"RIVALE",0,"HighF","LowA",1,1374.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KLUGHEIT",0,"HighF","HighA",2,1300.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"WANGE",1,"HighF","LowA",6,1673,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"BEWEIS",1,"LowF","HighA",5,48,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ANGLER",0,"HighF","HighA",3,699,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STAMM",1,"LowF","LowA",6,650.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KOMPLIZE",1,"HighF","LowA",2,117.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SOLIST",0,"HighF","LowA",1,158.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SCHREI",0,"HighF","HighA",1,729.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ERBE",1,"LowF","LowA",6,193.9,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SINFONIE",0,"HighF","LowA",2,268.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"SKANDAL",0,"LowF","LowA",2,385.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TANNE",1,"HighF","LowA",4,1317.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DUELL",0,"LowF","HighA",2,250.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"GENOSSE",0,"HighF","LowA",1,923.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"EGOISMUS",1,"HighF","HighA",6,914.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ABSAGE",1,"LowF","LowA",3,1123.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"REINHEIT",1,"HighF","HighA",2,131.8,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FUCHS",1,"LowF","LowA",6,1881.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HONIG",1,"HighF","HighA",6,955.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AFFEKT",1,"HighF","LowA",6,1591.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"INSTINKT",0,"HighF","HighA",3,450.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PECH",0,"LowF","HighA",2,1741.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ENKEL",1,"LowF","LowA",6,458.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"OSTERN",0,"LowF","LowA",1,536.7,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PFLEGE",1,"LowF","HighA",1,1804.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MIMIK",0,"HighF","LowA",1,1282.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUSGABE",1,"LowF","LowA",6,1636.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"EIGENTUM",1,"LowF","LowA",4,1189.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUFBRUCH",0,"LowF","LowA",2,461.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DEUTUNG",1,"HighF","LowA",1,56.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PAPPE",1,"HighF","HighA",6,347.6,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AGENT",1,"HighF","LowA",3,1550.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TUMOR",0,"HighF","LowA",1,1751.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LENKER",1,"HighF","LowA",6,1179.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"STIEFEL",0,"HighF","HighA",2,485.5,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FABRIK",1,"LowF","LowA",1,163.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"QUOTE",1,"LowF","LowA",6,1424.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"LAUNE",0,"LowF","HighA",3,303.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"JUNGFRAU",1,"HighF","HighA",6,837.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"KLIMA",0,"LowF","LowA",1,1870.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"EIMER",0,"HighF","HighA",1,506.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MYSTIK",1,"HighF","HighA",6,483.4,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FRIEDHOF",1,"LowF","LowA",5,465.3,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUSDAUER",1,"HighF","LowA",1,483.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FLUT",0,"LowF","LowA",1,1388.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"MISSION",0,"LowF","LowA",1,1568.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"GLOCKE",1,"HighF","LowA",5,81.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"PROGNOSE",1,"LowF","LowA",6,253.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"TEPPICH",0,"LowF","HighA",1,449.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"AUFNAHME",0,"LowF","LowA",3,1300.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"ZITRONE",0,"HighF","LowA",1,1694.2,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"HEMD",0,"LowF","HighA",1,1287.1,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"DOKUMENT",1,"LowF","HighA",6,1861,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"FILTER",0,"HighF","LowA",1,1304,"Include"
"KFH2013_e1","KFH2013_e1_6",1,"POINTE",0,"HighF","HighA",1,941.1,"Include"
